"","aa","year_haul","year","haul","Depth","Depth_cat","sh_lon","sh_lat","Area","Bottom.type","Bottom.type.new","Bottom.temperature...C.","Angu ang","Arge sph","Aris fol","Aris ant","Arno lat","Boop boo","Both pod","Call mac","Call ris","Cent gra","Chel cuc","Chro chr","Cong con","Cori jul","Dasy pas","Dent gib","Dent mac","Dent mar","Dipl ann","Dipl pun","Dipl vul","Eled cir","Eled mos","Engr enc","Epin aen","Etmo spi","Eutr gur","Gale mel","Gobi nig","Heli dac","Hopl med","Ille coi","Labr mer","Lepi cau","Lepi bos","Lepi cav","Lepi die","Lith mor","Loli for","Loli vul","Loph bud","Merl mer","Micr pou","Mull bar","Mull sur","Mura hel","Must mus","Myli aqu","Neph nor","Octo vul","Page aca","Page bog","Page ery","Phyc ble","Phyc phy","Poly ame","Pter bov","Raja ast","Raja cla","Raja mir","Sard pil","Sard aur","Scom sco","Scor not","Scor por","Scyl can","Sepi ele","Sepi off","Sepi orb","Serr cab","Serr hep","Serr scr","Siga lur","Siga riv","Sole sol","Sole mem","Spar cre","Spar aur","Sphy chr","Sphy sph","Spic fle","Spic mae","Spic sma","Spon can","Squa aca","Squa bla","Squi man","Step dia","Symp cin","Symp ros","Symp tin","Syng acu","Syng typ","Syno sau","Torp mar","Torp nob","Torp tor","Trac dra","Trac rad","Trac med","Trac tra","Trig luc","Trig las","Tris min","Upen mol","Upen por","Uran sca","Zeus fab"
"28",28,42005,2005,4,387,"201-500",24.41316667,37.05983333,"SouAeg","Mud","Soft",NA,NA,0.0487752942836153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.40040942588508,NA,NA,NA,NA,NA,NA,NA,-1.49184158809732,NA,0.633648190169909,NA,-3.91895298651107e-05,0.611396596659713,NA,NA,NA,0.56255726889773,NA,0.116780804747446,1.79701386429595,0.535960507781213,NA,NA,NA,NA,NA,NA,NA,NA,-0.325391477666431,NA,-0.464745795148695,NA,NA,NA,NA,-0.0523080734225179,NA,NA,NA,NA,NA,NA,1.00604799032069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.794605586137346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",29,42006,2006,4,391,"201-500",24.4155,37.05983333,"SouAeg","Mud","Soft",NA,NA,-0.964537306156722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.799662406734414,NA,1.61787836502316,NA,0.238331802369067,-0.360841847793231,NA,NA,NA,NA,NA,0.574143469916996,2.54551933327103,0.780445593287902,NA,NA,NA,NA,NA,-0.826789838410516,NA,NA,0.754871046658727,NA,1.8655520362889,NA,NA,NA,NA,0.47942483095426,NA,NA,NA,NA,NA,NA,-0.490719527514632,NA,NA,3.22209510250847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.388475743555085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",30,42008,2008,4,392,"201-500",24.414,37.05816667,"SouAeg","Mud","Soft",NA,NA,-0.0240612172466671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18742516166504,NA,NA,NA,NA,NA,0.144186418521381,NA,0.490446724415008,NA,1.64958234556503,NA,0.526594393908815,-1.05811712313534,NA,NA,NA,1.37515799528951,NA,0.34173831867023,3.65984823930392,-0.503405967571012,NA,NA,NA,NA,NA,-0.341813265545219,NA,NA,NA,NA,1.29098173306349,NA,NA,NA,NA,-0.0975841843415855,NA,NA,NA,NA,NA,NA,0.617699763656659,NA,NA,0.816082481052653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02412487806145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",31,42014,2014,4,389,"201-500",24.41666667,37.05983333,"SouAeg","Mud","Soft",NA,NA,0.367427109730564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.321487582165743,NA,0.396304910532905,NA,0.0866270494129116,1.12460552079094,NA,NA,NA,NA,NA,NA,0.792983098134897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.228982390950119,NA,NA,-0.622611256941253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2423613711541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11706663692271,NA,NA,NA,NA,NA,NA,NA
"32",32,42016,2016,4,389,"201-500",24.41566667,37.05933333,"SouAeg","Mud","Soft",NA,NA,-0.574264576257567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.290887043845716,NA,-0.911510728255525,NA,NA,NA,NA,NA,NA,-1.68199971114074,NA,NA,-1.77299776828049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1797651742102,NA,NA,NA,NA,NA,NA,1.72038114895188,NA,NA,1.99229856095331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.528338747418698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",33,52001,2001,5,261,"201-500",24.8,37.20066667,"SouAeg","Mud","Soft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.438484413620113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.881307143644599,NA,NA,NA,NA,NA,NA,NA,-0.61737206170444,NA,0.924438082554302,NA,0.250759705867845,-0.677185578388545,NA,NA,NA,NA,NA,0.490763886761929,0.493879036075277,NA,NA,0.54101926399703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91253361104629,NA,NA,NA,NA,NA,NA,-1.23044460973796,NA,NA,0.993534288309483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.655537013981597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",34,52003,2003,5,261,"201-500",24.81283333,37.191,"SouAeg","Mud","Soft",NA,NA,-1.57399323968344,NA,NA,NA,NA,NA,NA,NA,NA,0.0675847601069273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11801413673279,NA,NA,NA,NA,NA,NA,NA,-1.10974925366107,NA,-0.0321698758990527,NA,0.102259485887128,2.37668129195101,NA,NA,NA,1.92784290669166,NA,-1.470666569012,-0.858058459634123,NA,-0.0570984741974958,-1.40825817068357,NA,NA,NA,NA,NA,NA,NA,NA,-0.804477528492941,NA,NA,NA,NA,-0.380680071683067,NA,NA,NA,NA,NA,NA,-0.00864269533508658,NA,NA,-1.37440509294376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.953513089073442,NA,0.041924064665618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64434438951108,NA,NA,0.874406983968977,NA,NA,NA,-1.12485514015977
"35",35,52004,2004,5,263,"201-500",24.801,37.191,"SouAeg","Mud","Soft",NA,NA,-0.474682663073281,NA,NA,NA,NA,NA,NA,NA,NA,-1.38214619607643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0282116253598391,NA,NA,NA,NA,NA,NA,NA,-0.57628700691848,NA,1.01842044035251,NA,-1.65707428682507,0.12818543459407,NA,NA,NA,0.593248524923614,NA,0.128830548112639,NA,NA,NA,-0.715632726972798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.475830483108917,NA,NA,NA,NA,NA,NA,0.320746319204013,NA,NA,0.400796367993722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.60242150316312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.410548567276958
"36",36,52005,2005,5,261,"201-500",24.79433333,37.2075,"SouAeg","Mud","Soft",NA,NA,-0.852825458358193,NA,NA,NA,NA,NA,NA,NA,NA,1.35112326620525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39920509720781,NA,NA,NA,NA,NA,NA,NA,1.42439076684796,NA,0.408035818671174,NA,0.438301034042587,-1.49028131854761,NA,-1.97459209579949,NA,NA,NA,-0.539211899323902,0.0156029820888802,NA,NA,-0.178386968643272,NA,NA,NA,NA,NA,NA,-0.480568162440351,NA,-0.325024943631241,NA,NA,NA,NA,-0.356352648669259,NA,NA,NA,NA,NA,NA,2.15425803559749,-0.141146336772775,NA,-0.0056172426664335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.56582300061099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.797696790624639
"37",37,52006,2006,5,261,"201-500",24.79633333,37.2045,"SouAeg","Mud","Soft",NA,NA,-1.39378706973737,NA,NA,NA,NA,NA,NA,NA,NA,1.00384026950442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.61191399196425,NA,NA,NA,NA,NA,NA,NA,2.94476053018855,NA,-0.269207540467629,NA,0.177547491544751,2.1439321328854,NA,NA,NA,0.563886491722029,NA,0.533218817034831,-0.438155903845919,0.484864789261566,NA,0.106292935348228,NA,NA,NA,NA,NA,NA,-2.6180950796068,NA,NA,NA,NA,NA,NA,-0.356674196532509,NA,NA,NA,NA,NA,NA,1.69924793603619,NA,NA,-0.00794267736759811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.928994058608946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.60007556544716,NA,NA,NA,NA,NA,NA,-0.865105075344193
"38",38,52008,2008,5,261,"201-500",24.795,37.2075,"SouAeg","Mud","Soft",NA,NA,-0.0251494186979833,NA,NA,NA,NA,NA,NA,NA,NA,-1.58998546703929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.796119055749537,NA,NA,NA,NA,NA,NA,NA,1.20749755451156,NA,0.357215425329703,NA,0.245003670652627,-0.573553278585997,0.744122028390706,NA,NA,-0.766988091770935,NA,NA,0.918255005359469,NA,NA,0.48125993147527,NA,NA,NA,NA,-0.0101562943096545,NA,NA,NA,1.78392277608988,NA,NA,NA,0.0264745721149905,1.30610010971784,NA,NA,NA,NA,NA,NA,-1.66751449221746,NA,NA,0.994888905891973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.397337236396105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.236639475589433,0.218722967989171,NA,NA,NA,NA,NA,-0.165923429980544
"39",39,52014,2014,5,261,"201-500",24.794,37.21,"SouAeg","Mud","Soft",NA,NA,0.446220310024532,NA,NA,NA,NA,NA,NA,NA,NA,-0.111677195531537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.526292022653642,NA,NA,NA,NA,NA,NA,NA,0.225262990372477,NA,0.214833232662461,NA,NA,1.51718468657784,0.492271548685937,0.211771677298822,NA,-0.598278542083948,NA,NA,0.387658372763498,NA,NA,0.161849880099205,NA,NA,NA,NA,NA,NA,-0.436577715400061,NA,-1.70759932528186,NA,NA,NA,-0.494848394071182,-0.819298668992061,NA,NA,NA,NA,NA,NA,1.7991092807603,-0.65660069747947,NA,0.703314928608923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07643650153625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.744727528762321,NA,NA,NA,NA,NA,NA,NA
"40",40,52016,2016,5,261,"201-500",24.7965,37.2055,"SouAeg","Mud","Soft",NA,NA,1.46834897770911,NA,NA,NA,1.15309921236452,NA,NA,NA,NA,0.706114200325234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.600425711488808,NA,NA,NA,NA,NA,NA,NA,-0.16021459737093,NA,0.569644884695214,NA,NA,-0.874105734143989,-0.522991259501723,0.00671763265593504,NA,0.926921446205103,NA,NA,0.161914293758714,NA,-0.129813449927321,0.669293176034126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.203274673154659,0.737467522084171,NA,NA,NA,NA,NA,NA,-1.16243205028424,NA,NA,1.46202189496564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0568622230540751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.57921004732575,NA,NA,NA,NA,NA,NA,0.280635600487119
"41",41,62001,2001,6,196,"101-200",24.78866667,37.4005,"SouAeg","Mud","Soft",15.85,NA,0.551210907137497,NA,NA,NA,2.22531609702088,NA,NA,NA,NA,-0.223585212854584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.806984109167961,NA,NA,NA,NA,NA,NA,NA,NA,0.244542706419383,NA,NA,NA,NA,NA,NA,NA,NA,0.187768904494763,1.00100379792785,NA,0.512667121847891,NA,NA,NA,NA,NA,NA,1.18577395902557,NA,NA,NA,NA,NA,NA,NA,-0.600567090771205,NA,NA,NA,NA,NA,NA,0.329367707230004,NA,NA,-1.17308813540746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.356371278501291,NA,0.795888321958621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.369117921335794,NA,NA,NA,NA,NA,NA,NA
"42",42,62003,2003,6,182,"101-200",24.78666667,37.3915,"SouAeg","Mud","Soft",NA,NA,-0.619886776929638,NA,NA,NA,0.312156297591426,NA,NA,NA,NA,0.831550385668621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.720231467142177,0.36872100799881,NA,NA,NA,NA,NA,NA,NA,NA,-0.32642902040006,NA,NA,NA,NA,NA,NA,NA,NA,2.3335433312386,1.06778256621447,NA,NA,0.569289226740258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.136064557365686,NA,NA,NA,NA,NA,NA,-0.343017851689291,NA,NA,-0.829120877720728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.915027667376048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.12946809525197,NA,NA,NA,NA,NA,NA,0.303928392259776
"43",43,62004,2004,6,170,"101-200",24.78416667,37.3795,"SouAeg","Mud","Soft",NA,NA,-1.12991935080247,NA,NA,NA,NA,NA,NA,NA,NA,1.25866839140923,NA,NA,NA,NA,NA,1.02560995453012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.523865950003398,NA,NA,NA,NA,NA,NA,0.328903485725144,NA,0.48021334991593,-1.76551118336445,NA,NA,-1.3582727250167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17820204388629,NA,NA,NA,NA,-0.471961680779118,-0.166227397873254,-0.387120390939652,NA,NA,-0.889367668592579,0.502044591841924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.556336790634465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",44,62005,2005,6,172,"101-200",24.7835,37.38116667,"SouAeg","Mud","Soft",14.9,NA,-3.24913779156623,NA,NA,NA,1.0161534715269,NA,NA,NA,NA,0.94435415725614,NA,NA,NA,NA,NA,-0.154787110518427,0.744498927059999,NA,NA,NA,-0.149423242402761,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13477091546415,NA,NA,NA,NA,-1.06664269702501,NA,NA,NA,-0.618756370194439,-0.712835438611869,NA,-0.668374054781942,1.35942325974567,NA,NA,NA,NA,-1.46610623238144,NA,NA,NA,NA,-0.555987529314052,NA,NA,-0.186515523656774,0.833564694957192,NA,NA,NA,-0.580346818000524,NA,NA,0.880197942789969,-1.465830870657,NA,-1.61507370946501,-0.071776016137093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01963886514148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.311809179228065,NA,NA,NA,NA,NA,NA,1.10358620182945
"45",45,62006,2006,6,174,"101-200",24.78616667,37.38833333,"SouAeg","Mud","Soft",14.6,NA,-0.364793068034445,NA,NA,0.017253561123504,-1.72704137348931,NA,NA,NA,NA,0.573820362621828,NA,NA,NA,NA,NA,-0.236312801994836,0.678142946697817,NA,NA,NA,0.740613434292655,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.459841321068797,NA,NA,NA,NA,-0.0753534336335767,NA,0.982955612675396,0.270825300286907,NA,-0.604163540522268,NA,NA,-1.44736361742104,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.337742290558316,NA,NA,NA,-0.302404041696278,1.12585543301583,NA,NA,-1.27278045352568,NA,NA,-1.18191318484461,-0.628962782750491,NA,-0.650465200479678,-0.0519279735927788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39663056292728,NA,NA,NA,NA,NA,NA,-0.0333936205850609
"46",46,62008,2008,6,184,"101-200",24.79666667,37.40783333,"SouAeg","Mud","Soft",NA,NA,0.695237058676271,NA,NA,NA,NA,NA,NA,NA,NA,0.473625305300802,NA,NA,NA,NA,NA,-0.29765761840332,NA,NA,NA,NA,0.0455701124452784,0.0423149579683753,NA,NA,NA,NA,NA,NA,NA,NA,-0.301423795400667,NA,NA,NA,-1.00868964555778,2.94791183686711,NA,-0.0644511125410241,NA,2.21211682767809,1.94349528267866,NA,1.01485183336333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.698977704148481,-2.12137661485992,NA,NA,NA,NA,NA,1.73327524705167,0.67792946045916,NA,0.836403674071443,-0.18436194866179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.28002731387739
"47",47,62014,2014,6,175,"101-200",24.7855,37.38833333,"SouAeg","Mud","Soft",NA,NA,0.526409015558716,NA,NA,NA,-1.20184068428738,NA,NA,NA,NA,-0.174993768818216,NA,NA,NA,NA,NA,0.461264542045384,0.0097319642563446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0261597747135153,NA,NA,NA,0.192830595874657,0.547038664327148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.93713779524283,0.560092244317736,NA,NA,NA,NA,NA,NA,-0.511344841185608,0.159175683694118,NA,0.101950021506626,-0.297737999859885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",48,62016,2016,6,171,"101-200",24.78433333,37.38466667,"SouAeg","Mud","Soft",NA,NA,-0.398092437428433,NA,NA,NA,-0.176767263511891,NA,NA,NA,NA,-0.677172895985764,NA,NA,NA,-0.0079657691108655,NA,NA,0.705589640563628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.658842330763514,NA,NA,NA,-0.289160578413574,0.937002573699171,NA,NA,NA,-0.775163994352318,1.86892328961969,NA,0.495321069471677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.960871404828657,NA,NA,NA,NA,NA,NA,0.549441858453513,-0.546710670298165,NA,-1.31959942124669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65876220270349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.427266256926256,NA,NA,NA,NA,NA,NA,0.311902981749115
"49",49,72001,2001,7,148,"101-200",24.85483333,36.58683333,"SouAeg","MudStone","Soft-Rock mixed",16.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.38627753730747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.342111566796068,NA,NA,0.0901417983631326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.329340915356526,NA,NA,NA,NA,NA,NA,1.8461973737492,NA,NA,1.69808564901658,-1.39786290185267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.609906980369882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.908589801759101,NA,NA,NA,NA,NA,NA,-0.700757911695642
"50",50,72003,2003,7,149,"101-200",24.85166667,36.5895,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,NA,NA,NA,NA,-0.497880065239108,NA,NA,NA,NA,1.86170386719957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.281681338516922,NA,NA,NA,1.12057926385227,NA,NA,NA,-0.976246617971099,1.81270155616701,-0.774125318065525,NA,0.207922059032633,1.29711503176961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.350661624916348,NA,NA,NA,NA,NA,NA,-0.354203795092614,NA,NA,0.751579360262483,-0.701294721608667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.158450507272617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348997671327013
"51",51,72004,2004,7,150,"101-200",24.86016667,36.5835,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66073389533902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.665499470245306,NA,NA,NA,-0.0788085591634302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52716233159796,1.22713001032009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.187756775618595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03721173413567,NA,NA,NA,NA,NA,NA,NA
"52",52,72005,2005,7,148,"101-200",24.85416667,36.58866667,"SouAeg","MudStone","Soft-Rock mixed",15.1,NA,-1.28752364422318,NA,NA,-1.54485340813598,NA,NA,NA,NA,NA,-1.79622483017224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22710084270144,NA,NA,NA,1.1613389051537,-0.521822376206492,NA,0.322276164543311,NA,NA,1.50605628254459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0478577113264775,-1.02755818744585,NA,NA,NA,NA,NA,NA,0.753348207288019,NA,NA,-1.53107465164785,1.33014634624635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.768427292026325,NA,NA,NA,NA,NA,NA,NA
"53",53,72006,2006,7,149,"101-200",24.85933333,36.585,"SouAeg","MudStone","Soft-Rock mixed",14.9,NA,0.664048456260047,NA,NA,NA,NA,NA,NA,NA,NA,-1.15501993806943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0981444486279901,NA,NA,NA,NA,NA,NA,NA,NA,1.50259517337566,NA,NA,NA,NA,-0.130330266722147,NA,1.02661028803293,NA,-0.190697844045994,-1.58778388582786,NA,NA,-0.139397160890144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38026069979007,NA,NA,NA,NA,NA,0.161469764841665,-0.0570519045594788,NA,-1.47663859105686,-0.159241466950187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.06921830759774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",54,72008,2008,7,147,"101-200",24.86133333,36.584,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,-0.490434644089815,NA,NA,-1.6206316444026,-1.16918937776496,NA,NA,NA,NA,-0.395361853901964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.392046709810222,NA,NA,NA,-0.777205142396797,NA,NA,-0.204527328124887,NA,NA,1.7567766729112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.410258872893088,0.762752956639752,0.0203102098647132,NA,NA,NA,NA,NA,NA,1.16576673043138,NA,0.15745886891228,-0.0362944813842036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1703391178126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384209025904906,NA,NA,NA,NA,NA,NA,NA
"55",55,72014,2014,7,149,"101-200",24.8525,36.58716667,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44106884890538,NA,NA,NA,NA,NA,-0.19651827105716,-0.492005866587294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.422053711237677,NA,NA,NA,0.214459846578726,NA,NA,1.59151441589623,-1.04508279183091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.09624677038374,0.8541028122649,1.24147045310383,NA,NA,NA,NA,NA,0.473876291172067,-2.16581612714773,-1.31162531925484,-1.0742915422411,0.102544572212466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.158662011803844,NA,NA,0.123712676154716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02320519823914
